600

285.658849935, 0, 209
29.6371729498, 0, 206
1762.783844, 0, 187
333.935486396, 0, 184
708.108348479, 0, 180
613.060421565, 0, 165
1946.11467157, 0, 163
1688.77823409, 0, 160
1290.9346375, 0, 158
1822.20198615, 0, 155
1785.62811273, 0, 152
564.031011897, 0, 151
111.899281477, 0, 144
1054.44703084, 0, 143
1219.70745377, 0, 139
707.425329615, 0, 138
1101.08793261, 0, 132
1367.15864776, 0, 131
927.733502317, 0, 130
594.220209548, 0, 124
1665.99638492, 0, 123
1620.9008765, 0, 119
1493.80599667, 0, 116
1575.51407888, 0, 115
494.10356433, 0, 111
1275.16560173, 0, 106
1055.66377221, 0, 102
1872.49632694, 0, 101
1397.67762497, 0, 98
377.363952399, 0, 95
1098.45989165, 0, 94
924.81050319, 0, 90
181.627160455, 0, 88
163.665268999, 0, 82
685.189308417, 0, 79
1043.03635732, 0, 78
1499.50678065, 0, 77
1775.26815141, 0, 76
738.310369234, 0, 75
614.578344447, 0, 73
1954.58187668, 0, 72
1429.08183097, 0, 67
1768.34891375, 0, 58
828.808398804, 0, 56
781.72951988, 0, 55
1542.55508518, 0, 53
315.237644074, 0, 51
1258.37691931, 0, 50
1694.23887307, 0, 47
949.595395414, 0, 45
598.102097473, 0, 42
1358.31127545, 0, 38
46.033746031, 0, 37
1255.46951665, 0, 34
600.392301849, 0, 28
1792.37152909, 0, 27
158.323546541, 0, 26
398.662599146, 0, 24
432.645746633, 0, 23
736.732456283, 0, 16
972.856723639, 0, 15
1919.07980666, 0, 12
1231.19190326, 0, 11
1262.51121207, 0, 10
1546.60555768, 0, 7
970.443748368, 1, 599
716.790216401, 1, 598
1587.03141783, 1, 597
643.415578733, 1, 594
410.46128026, 1, 593
471.687467371, 1, 589
517.027412437, 1, 585
198.001532656, 1, 582
1616.47374046, 1, 577
720.889225924, 1, 576
749.591128175, 1, 574
1468.57304214, 1, 570
448.16208334, 1, 569
366.503558143, 1, 565
130.428195135, 1, 561
1389.02833462, 1, 560
755.2361639, 1, 555
577.144129458, 1, 552
1243.52348457, 1, 549
1857.17178343, 1, 547
814.497401202, 1, 543
758.921556235, 1, 542
77.369155736, 1, 537
1373.23398977, 1, 533
1332.87814642, 1, 529
1798.3281557, 1, 526
1038.56170482, 1, 524
1437.11509475, 1, 523
1706.14788067, 1, 515
1854.92233334, 1, 508
233.889200323, 1, 507
1681.38416685, 1, 505
1866.43514789, 1, 498
1685.66937091, 1, 496
1291.32342336, 1, 494
745.558719643, 1, 492
236.074521881, 1, 490
1537.77080619, 1, 487
1647.37830632, 1, 484
1073.53384701, 1, 481
838.916353161, 1, 478
966.823258497, 1, 475
72.8707730046, 1, 474
233.852083017, 1, 473
243.960645232, 1, 468
1918.8571874, 1, 464
1353.49343152, 1, 453
632.018650476, 1, 445
1064.82486153, 1, 442
1976.67667618, 1, 435
437.990889009, 1, 434
279.479614481, 1, 425
1578.64136718, 1, 424
416.029200906, 1, 421
868.051801293, 1, 419
1614.82630718, 1, 415
1869.62503687, 1, 414
751.539064843, 1, 408
1790.00240866, 1, 407
130.633800336, 1, 396
1925.51153885, 1, 387
209.992635415, 1, 386
403.68125977, 1, 382
207.484293326, 1, 381
1937.85545839, 1, 375
1189.50896521, 1, 367
1822.26839192, 1, 366
201.25208464, 1, 365
1358.33454619, 1, 361
1947.66301564, 1, 358
1444.18414887, 1, 352
1083.62485703, 1, 351
6.37282390674, 1, 350
378.996855652, 1, 340
851.823659538, 1, 338
1887.18784276, 1, 333
1344.43262929, 1, 332
1341.21843401, 1, 330
244.739232276, 1, 324
620.561350136, 1, 323
1169.49824576, 1, 322
852.497744963, 1, 318
1694.81394315, 1, 317
346.51706439, 1, 310
560.503532185, 1, 309
1977.05136562, 1, 306
530.370629144, 1, 299
1245.73671146, 1, 298
1827.52030893, 1, 297
942.836221357, 1, 296
694.287009696, 1, 294
566.61007313, 1, 290
1548.01853295, 1, 289
617.23580394, 1, 285
418.075914414, 1, 284
973.411199899, 1, 282
1466.72441693, 1, 280
935.556467938, 1, 277
1559.95302705, 1, 275
69.7996220085, 1, 274
412.163253218, 1, 269
570.763856778, 1, 266
1801.65376752, 1, 255
686.087199519, 1, 252
1382.95412829, 1, 247
1638.83462737, 1, 241
396.805507828, 1, 239
1116.33472772, 1, 238
1160.46968777, 1, 237
1926.17134747, 1, 233
1022.21920002, 1, 231
43.6891820224, 1, 229
1680.32179364, 1, 227
134.939259276, 1, 226
1318.70176803, 1, 217
1283.2719834, 1, 215
23.210308396, 1, 210
686.486345477, 1, 204
647.020407917, 1, 203
656.993448175, 1, 200
1305.52909892, 1, 190
49.7719750652, 1, 187
1271.03982805, 1, 186
385.022850473, 1, 184
1017.89451881, 1, 176
1000.99296184, 1, 175
320.042598613, 1, 172
213.734421851, 1, 167
1528.49603821, 1, 164
406.982471588, 1, 160
1851.69329651, 1, 157
1941.92910007, 1, 156
854.261219961, 1, 155
478.402499952, 1, 154
1340.92310274, 1, 149
1088.04393246, 1, 144
125.857242689, 1, 139
883.510428328, 1, 137
1125.96266565, 1, 130
358.857121926, 1, 122
1051.30860924, 1, 121
875.607229634, 1, 116
964.985518508, 1, 114
337.015872545, 1, 113
150.402876456, 1, 111
861.653552695, 1, 110
1697.82129207, 1, 109
1403.46893676, 1, 108
961.478050542, 1, 102
770.155634289, 1, 100
1092.80212371, 1, 99
820.794070053, 1, 97
837.577489128, 1, 96
1356.7146232, 1, 93
28.7755246185, 1, 89
1019.10356665, 1, 86
609.318144363, 1, 85
270.069945293, 1, 81
1123.98681172, 1, 79
800.0193597, 1, 75
1850.84710207, 1, 71
1482.11331906, 1, 70
1060.33574362, 1, 64
964.158262715, 1, 63
958.365359877, 1, 61
1714.33868263, 1, 53
1929.31702225, 1, 44
887.425950817, 1, 43
895.697121166, 1, 33
1466.58465237, 1, 29
644.471906972, 1, 23
481.768016908, 1, 21
936.935021125, 1, 9
864.505668666, 2, 598
151.720076239, 2, 589
719.227204308, 2, 583
1578.18902894, 2, 582
1647.05647474, 2, 578
1024.03188063, 2, 572
641.755567367, 2, 569
1876.18846322, 2, 567
1626.42083146, 2, 566
742.740800297, 2, 559
1824.44507556, 2, 557
1195.17771716, 2, 549
58.7196139073, 2, 548
1161.13030906, 2, 537
145.577824063, 2, 536
950.138014102, 2, 533
849.677514324, 2, 532
1985.23327072, 2, 526
94.9958268056, 2, 525
177.025195264, 2, 517
1192.28946755, 2, 512
1867.2855146, 2, 509
150.093023948, 2, 508
1775.97309425, 2, 507
317.808822289, 2, 506
547.663998598, 2, 504
1514.13968052, 2, 499
893.340886398, 2, 494
1647.42316533, 2, 492
1673.89413157, 2, 490
1245.1316335, 2, 487
291.503583816, 2, 482
1039.92869291, 2, 478
1870.18634545, 2, 476
976.906348504, 2, 472
755.474171478, 2, 471
875.982039262, 2, 467
1607.28338584, 2, 464
1406.15177914, 2, 461
1052.73084766, 2, 459
838.987887233, 2, 458
1825.30232559, 2, 453
144.446972766, 2, 451
511.06092506, 2, 449
1579.52497596, 2, 444
658.140552147, 2, 443
1128.04099108, 2, 441
1111.21286348, 2, 439
1881.74782287, 2, 434
1581.54195197, 2, 416
1660.27074716, 2, 415
454.493190194, 2, 413
1284.947093, 2, 411
1716.34356145, 2, 410
807.781190519, 2, 409
1962.35298455, 2, 401
1805.60751726, 2, 400
447.741743932, 2, 399
484.937147774, 2, 394
1667.32357526, 2, 393
116.0554895, 2, 381
1319.46299886, 2, 379
1168.41757068, 2, 377
1151.90708535, 2, 376
669.578282301, 2, 375
586.850317709, 2, 364
583.172829311, 2, 363
645.329977828, 2, 362
1438.10820123, 2, 357
1634.55213915, 2, 356
463.281334596, 2, 351
229.057071334, 2, 348
597.772342794, 2, 347
1203.00322303, 2, 336
592.576830358, 2, 334
1853.02575262, 2, 333
25.3909517061, 2, 330
201.011138084, 2, 329
618.101537804, 2, 328
1742.94380883, 2, 324
1583.83438909, 2, 322
1995.82480489, 2, 310
959.567988233, 2, 306
1354.20326901, 2, 303
1978.69546233, 2, 302
572.024839445, 2, 296
948.438021392, 2, 295
1191.52683516, 2, 292
727.632232313, 2, 287
1018.31082659, 2, 286
804.71457302, 2, 285
1585.06057955, 2, 282
1875.12598083, 2, 275
439.950566114, 2, 271
1272.40936621, 2, 270
724.666551594, 2, 268
1042.84985078, 2, 266
285.410796443, 2, 261
1298.06394323, 2, 253
927.140510089, 2, 245
654.846723756, 2, 243
1428.87765991, 2, 242
1685.02959113, 2, 241
383.566136606, 2, 230
1031.86055898, 2, 225
726.610671988, 2, 223
1760.22461583, 2, 219
977.96671232, 2, 218
1892.49889672, 2, 217
1299.56411487, 2, 216
815.457278494, 2, 209
838.866420377, 2, 206
682.426383036, 2, 200
89.3727930579, 2, 199
1525.66280562, 2, 198
1840.67151561, 2, 197
1146.16256413, 2, 195
1032.33247541, 2, 191
1313.96780456, 2, 190
1563.85830828, 2, 185
1814.70622619, 2, 177
882.038091331, 2, 175
374.225941031, 2, 173
1084.79727514, 2, 170
508.055049875, 2, 169
145.730566576, 2, 164
768.873206219, 2, 156
1475.74991194, 2, 154
290.552246515, 2, 150
444.229987672, 2, 145
1595.89426668, 2, 137
1162.76730465, 2, 136
1104.79505686, 2, 131
1929.46537705, 2, 130
477.229230367, 2, 129
269.96457363, 2, 126
879.356568121, 2, 125
849.65857377, 2, 124
1923.6615153, 2, 123
1071.09209041, 2, 120
1895.09824213, 2, 119
902.315960888, 2, 117
1175.93660598, 2, 114
1356.5747088, 2, 106
1205.54303311, 2, 98
1744.49139223, 2, 97
711.918774942, 2, 94
1964.21956476, 2, 88
414.569313016, 2, 85
841.817623357, 2, 76
3.60743892335, 2, 74
500.495364662, 2, 69
1583.40024989, 2, 67
723.446245126, 2, 63
215.032858374, 2, 61
969.544542048, 2, 60
452.286556124, 2, 55
872.743928741, 2, 49
1329.83002573, 2, 45
646.771883435, 2, 42
1679.48146867, 2, 41
1786.28728896, 2, 39
59.2317084662, 2, 36
1485.1952564, 2, 34
328.062640157, 2, 33
1641.76052267, 2, 32
865.853203012, 2, 30
1063.56166872, 2, 26
1624.08497237, 2, 25
1858.20316989, 2, 23
672.250170967, 2, 21
774.050859167, 2, 19
122.424499331, 2, 14
1591.82744874, 2, 13
666.07981789, 2, 8
1216.7658555, 2, 5
1649.86891704, 2, 4
647.665426715, 3, 595
1285.87110589, 3, 592
1251.71623414, 3, 591
435.786604289, 3, 590
599.469874215, 3, 589
874.17871923, 3, 587
1221.40907356, 3, 585
420.726357594, 3, 578
984.775487155, 3, 576
999.153899708, 3, 574
874.074748309, 3, 569
1771.37198393, 3, 565
839.684620771, 3, 564
429.213284907, 3, 562
501.265992701, 3, 561
1087.84360295, 3, 560
955.441291583, 3, 556
1804.19307238, 3, 550
1140.2126683, 3, 546
1507.77994437, 3, 544
854.14777593, 3, 539
1547.71105305, 3, 529
1525.33304344, 3, 526
1172.77778362, 3, 525
1644.52554088, 3, 521
1629.77587635, 3, 520
199.666674946, 3, 518
1795.06615658, 3, 515
227.663967465, 3, 512
1280.11713941, 3, 509
629.914438958, 3, 508
1367.98812851, 3, 507
539.641515176, 3, 506
1069.58917703, 3, 503
1218.74655989, 3, 497
461.079231679, 3, 492
220.937363661, 3, 477
75.065677478, 3, 471
1640.5525941, 3, 470
10.9525849535, 3, 467
1339.14040702, 3, 461
1676.35988799, 3, 460
1373.33777406, 3, 457
62.6418425525, 3, 455
900.34146868, 3, 454
1091.18679599, 3, 445
609.681594854, 3, 443
457.164111945, 3, 439
627.250315916, 3, 423
1758.84358021, 3, 421
1745.21838497, 3, 420
481.52237996, 3, 418
1835.46654317, 3, 417
1163.51096236, 3, 413
1948.71585949, 3, 412
522.183687093, 3, 407
1877.50919039, 3, 404
1258.40943294, 3, 402
1243.28069644, 3, 399
970.656583717, 3, 382
517.227745783, 3, 380
617.753084369, 3, 379
1251.30206453, 3, 376
62.1021899863, 3, 374
1008.34317755, 3, 372
340.930256224, 3, 366
164.991567564, 3, 365
1128.74755803, 3, 364
1399.34449802, 3, 362
1872.59491808, 3, 350
1670.7571668, 3, 348
937.8120682, 3, 345
234.371968387, 3, 344
1376.02580183, 3, 341
909.359716095, 3, 339
542.009297286, 3, 338
1691.75813337, 3, 334
1620.37068377, 3, 332
1115.86669898, 3, 330
876.476909442, 3, 329
1944.22349183, 3, 321
1265.74183719, 3, 315
1491.17772359, 3, 314
1444.2432529, 3, 303
1317.88639126, 3, 302
276.857900426, 3, 301
811.672520213, 3, 299
393.866185388, 3, 296
612.085691524, 3, 294
443.823648835, 3, 290
112.678666717, 3, 289
841.861316948, 3, 288
1332.87585075, 3, 286
391.981352046, 3, 282
1421.12585826, 3, 279
1634.73514699, 3, 276
63.300603301, 3, 274
1652.1271515, 3, 273
566.196958144, 3, 262
1361.26025137, 3, 254
624.389225667, 3, 246
1442.92718889, 3, 242
616.027923127, 3, 240
1220.54269078, 3, 239
761.793603596, 3, 234
1850.601367, 3, 229
1298.00869293, 3, 228
487.440007874, 3, 226
1453.70039397, 3, 225
992.164469616, 3, 224
1102.80448541, 3, 222
1128.93860447, 3, 220
1114.64183231, 3, 216
207.32043234, 3, 214
231.271680586, 3, 212
423.017478752, 3, 203
1532.17145358, 3, 191
1168.42166777, 3, 182
263.180822897, 3, 175
1511.66981007, 3, 173
927.675099743, 3, 165
1420.69727862, 3, 162
1492.43049754, 3, 158
1929.26255241, 3, 150
695.849918625, 3, 146
463.71014909, 3, 145
1526.98874736, 3, 137
447.172564089, 3, 134
1272.22096158, 3, 133
1459.25685909, 3, 131
563.983193626, 3, 122
1281.90773577, 3, 121
1024.87824508, 3, 120
180.413553562, 3, 116
393.466279856, 3, 115
807.537487246, 3, 114
952.260028488, 3, 112
1668.58892612, 3, 110
1682.07768042, 3, 95
938.579934621, 3, 92
848.958284528, 3, 91
1908.09325808, 3, 88
128.818291159, 3, 87
518.291638645, 3, 85
752.608346856, 3, 80
1437.57628691, 3, 70
1579.9806227, 3, 69
1448.72323461, 3, 65
879.962819188, 3, 62
1116.73052633, 3, 60
314.965322936, 3, 53
944.882433037, 3, 50
1252.15796495, 3, 45
556.856950588, 3, 43
1691.54273526, 3, 37
1510.68361725, 3, 31
1853.79447997, 3, 27
1313.31038606, 3, 25
1277.46510536, 3, 22
186.316300931, 3, 20
624.398845398, 3, 13
496.477833803, 3, 3
1320.07300554, 4, 592
1683.69502908, 4, 589
128.023751386, 4, 583
663.268564916, 4, 579
999.524023911, 4, 578
438.432185759, 4, 576
1859.71522941, 4, 573
139.923260179, 4, 567
1076.25465667, 4, 565
564.027001717, 4, 556
665.469340389, 4, 552
1633.43059831, 4, 551
1591.25440009, 4, 548
1126.38137586, 4, 541
1003.41296856, 4, 539
1889.96996365, 4, 533
1476.98179179, 4, 530
1911.68287485, 4, 525
761.339040229, 4, 524
1632.66705064, 4, 516
911.17047872, 4, 514
1237.49303391, 4, 502
709.021863058, 4, 501
949.990195972, 4, 500
1962.31226181, 4, 490
777.943090365, 4, 489
133.079883879, 4, 486
668.329858822, 4, 483
884.842046735, 4, 479
117.620837188, 4, 475
1566.25353528, 4, 472
380.011762592, 4, 469
1676.15867583, 4, 468
1622.99355758, 4, 467
1217.90778324, 4, 465
1714.63565208, 4, 459
240.081224791, 4, 450
1146.66380222, 4, 449
574.827898141, 4, 444
799.456239239, 4, 440
522.327194195, 4, 439
1834.52939383, 4, 433
685.517237461, 4, 421
1334.91843022, 4, 413
1637.23057806, 4, 411
1427.93107893, 4, 409
1867.47652878, 4, 395
1076.19429849, 4, 392
1394.41585055, 4, 391
882.951595545, 4, 390
1815.34968472, 4, 385
155.503007944, 4, 384
465.430959829, 4, 381
1416.88930909, 4, 380
1748.06567964, 4, 379
744.553142084, 4, 378
1038.32114944, 4, 373
1069.19623165, 4, 363
1189.1450664, 4, 360
1478.15101389, 4, 356
109.412652549, 4, 355
1052.27566941, 4, 353
336.618072458, 4, 346
322.101218559, 4, 345
143.47816416, 4, 342
815.938124561, 4, 341
1206.21917654, 4, 339
16.7313342656, 4, 330
1464.85581396, 4, 327
15.2924178477, 4, 325
1838.60088643, 4, 324
604.886747903, 4, 320
1305.96087737, 4, 318
1567.53592999, 4, 317
1434.86014057, 4, 316
1123.43774353, 4, 315
425.914323846, 4, 314
200.94059993, 4, 306
182.302909357, 4, 301
1296.19836023, 4, 300
900.820690396, 4, 294
1358.5027198, 4, 290
1532.527043, 4, 287
836.861027734, 4, 284
1420.38641221, 4, 281
1075.59167309, 4, 279
1304.37264425, 4, 278
353.153169118, 4, 269
1811.78679371, 4, 262
329.914045671, 4, 261
1334.61370308, 4, 257
217.667672978, 4, 255
536.74973623, 4, 252
1518.23248451, 4, 248
884.268934506, 4, 245
246.473906868, 4, 244
415.292657903, 4, 237
197.306664262, 4, 236
240.164820061, 4, 234
735.609975089, 4, 232
1119.7349487, 4, 230
128.16999002, 4, 226
1059.19839549, 4, 223
1469.77946726, 4, 221
1119.75773085, 4, 215
162.67728992, 4, 208
865.15376844, 4, 204
814.787424524, 4, 189
1824.56409944, 4, 185
1598.87704472, 4, 183
1817.70863867, 4, 180
1870.35997586, 4, 177
614.807608264, 4, 169
423.98579038, 4, 167
1105.21967347, 4, 161
1052.24340138, 4, 153
446.877860032, 4, 151
1325.05687666, 4, 148
1653.17750623, 4, 146
61.7525463423, 4, 145
1115.62485939, 4, 144
1634.07475687, 4, 143
1216.96722763, 4, 134
300.53886219, 4, 126
637.487487825, 4, 123
1260.18541557, 4, 121
1588.81928667, 4, 120
741.361844924, 4, 119
791.202583926, 4, 109
781.120016795, 4, 106
30.5441886613, 4, 104
550.020377334, 4, 100
1553.33798818, 4, 99
814.911848124, 4, 89
239.343416382, 4, 76
1893.63904274, 4, 74
1047.52940193, 4, 73
16.3138608581, 4, 65
1864.00207625, 4, 64
1121.23153598, 4, 62
488.766107743, 4, 61
614.138988378, 4, 53
1125.10980405, 4, 50
1294.93557517, 4, 49
134.053755816, 4, 48
1274.77165899, 4, 42
766.43291478, 4, 37
1602.84670562, 4, 36
72.4577957812, 4, 31
302.890197283, 4, 30
1402.93774032, 4, 27
160.234460496, 4, 7
1649.86891704, 4, 2
32.1472473554, 5, 597
263.776983515, 5, 595
316.585685534, 5, 594
1366.1688959, 5, 591
1563.28890082, 5, 586
668.77884073, 5, 585
998.222813646, 5, 582
1012.70188954, 5, 580
941.469969314, 5, 570
182.18637907, 5, 569
41.1801485461, 5, 567
1975.6964132, 5, 564
379.784802254, 5, 563
792.786815233, 5, 562
662.002628565, 5, 556
851.460206188, 5, 554
1702.04530579, 5, 552
1783.93196862, 5, 549
835.187870338, 5, 548
1786.64058367, 5, 546
1268.60614097, 5, 544
421.359276018, 5, 540
1901.08912508, 5, 534
555.972880779, 5, 531
146.383532971, 5, 530
209.869729448, 5, 529
1077.15924003, 5, 527
905.5546673, 5, 524
360.82274539, 5, 522
1304.725831, 5, 519
1325.7376339, 5, 516
1784.50946483, 5, 512
219.194004979, 5, 510
662.630220794, 5, 500
1372.26567376, 5, 495
1878.54000475, 5, 492
1573.63577236, 5, 490
244.893473736, 5, 489
1778.09236967, 5, 487
159.587309906, 5, 485
1766.99957881, 5, 483
1730.08416229, 5, 482
1921.70063269, 5, 479
401.974695813, 5, 476
443.172419569, 5, 475
1523.91201551, 5, 469
1245.74399009, 5, 464
500.441210622, 5, 463
576.80832398, 5, 448
1239.47559407, 5, 445
1066.60002578, 5, 442
673.505315318, 5, 436
1374.92419756, 5, 433
1647.46738806, 5, 432
65.283652355, 5, 430
133.094034131, 5, 429
855.383236995, 5, 426
281.855196426, 5, 425
560.875436787, 5, 420
1425.76146789, 5, 417
492.987298781, 5, 415
444.628408651, 5, 413
116.810915045, 5, 412
1472.99926794, 5, 411
261.865198225, 5, 409
572.88094444, 5, 402
586.397063126, 5, 399
1250.29458856, 5, 398
327.584703719, 5, 388
1895.00398311, 5, 387
969.30677606, 5, 382
554.34026039, 5, 381
44.8898465364, 5, 376
1970.7622794, 5, 373
1299.93483513, 5, 368
828.538640261, 5, 361
854.529803467, 5, 352
1681.55487627, 5, 350
256.302151445, 5, 349
1651.7652494, 5, 346
800.871042143, 5, 344
1760.85314165, 5, 339
1563.84722699, 5, 338
71.2279896446, 5, 335
473.902471366, 5, 333
87.6041918179, 5, 327
777.545941296, 5, 321
1160.53242719, 5, 317
1885.29130946, 5, 315
923.977752077, 5, 309
1557.04324087, 5, 307
1020.50250638, 5, 302
666.092244378, 5, 301
516.019613031, 5, 300
391.322571162, 5, 293
1663.45662663, 5, 292
1007.73044305, 5, 290
297.846497435, 5, 286
840.159432492, 5, 285
1628.08881477, 5, 284
1233.75364191, 5, 281
1466.46962021, 5, 280
768.666761755, 5, 268
857.739280528, 5, 265
871.941687406, 5, 263
1195.59439467, 5, 261
987.616639725, 5, 259
1197.66160668, 5, 253
143.223682547, 5, 245
604.882287063, 5, 242
1636.38171221, 5, 241
568.091731385, 5, 236
600.324163459, 5, 234
1015.3449703, 5, 232
1469.80154006, 5, 229
1159.10348237, 5, 225
294.36316937, 5, 222
907.886376624, 5, 216
1062.44775997, 5, 212
43.5593949067, 5, 211
743.226270531, 5, 205
1597.90926209, 5, 203
789.292644997, 5, 199
1443.52843045, 5, 198
582.989521016, 5, 191
415.639932272, 5, 187
76.7105195249, 5, 186
1327.74767187, 5, 176
0.160449538138, 5, 174
1554.23652348, 5, 171
1080.84363929, 5, 170
250.751626956, 5, 168
897.775852372, 5, 167
760.138088876, 5, 165
1443.8082337, 5, 163
417.227789635, 5, 160
1516.65886026, 5, 159
140.308228349, 5, 155
1696.86779591, 5, 151
1516.61736124, 5, 147
726.112743236, 5, 145
865.294006829, 5, 144
494.236309941, 5, 142
1942.43491709, 5, 140
406.762028119, 5, 135
1544.39819259, 5, 132
150.005228548, 5, 130
491.042376997, 5, 128
1172.40220393, 5, 126
46.7262550636, 5, 125
1866.00897848, 5, 123
1122.99359969, 5, 120
1261.10867843, 5, 118
1897.05853986, 5, 110
841.557217915, 5, 109
1071.67050868, 5, 98
1495.75558865, 5, 97
699.053706864, 5, 96
891.258528392, 5, 95
1676.95623274, 5, 92
845.612368748, 5, 83
1091.87924771, 5, 81
120.374090535, 5, 79
516.239102579, 5, 78
244.007435676, 5, 75
1579.19409573, 5, 69
1205.39489973, 5, 68
1612.65772696, 5, 67
1369.68112051, 5, 61
1327.39797575, 5, 59
1480.7685454, 5, 56
1765.95261173, 5, 54
394.587092756, 5, 52
1844.88289985, 5, 50
1821.77765558, 5, 42
124.020946029, 5, 40
597.899585533, 5, 28
136.962517104, 5, 27
981.27963014, 5, 25
1289.03835488, 5, 24
931.802788326, 5, 22
1008.24610446, 5, 21
997.71482102, 5, 18
1165.81100771, 5, 17
465.585358186, 5, 16
647.005834485, 5, 15
682.285308154, 5, 13
1821.43792536, 5, 10
1645.27379463, 5, 8
524.288574394, 5, 6
1216.7658555, 5, 2
23.9392276578, 6, 594
311.523842169, 6, 592
946.574976538, 6, 591
171.976168538, 6, 589
836.565186489, 6, 581
1517.86876128, 6, 580
1409.25370236, 6, 577
156.453302383, 6, 575
434.421802792, 6, 570
59.6453066939, 6, 567
624.039452227, 6, 566
417.901390577, 6, 563
70.1445265501, 6, 562
109.990019819, 6, 556
1663.48854632, 6, 545
878.192155219, 6, 537
1802.07925007, 6, 536
350.147502396, 6, 533
1780.34383738, 6, 532
464.174220855, 6, 529
855.650654874, 6, 527
1796.72248541, 6, 526
667.313071263, 6, 524
1106.47567149, 6, 515
1424.16124097, 6, 514
909.484725649, 6, 512
71.694766342, 6, 509
1495.7777452, 6, 508
575.772356787, 6, 503
631.701212004, 6, 501
1205.88610676, 6, 500
971.634597333, 6, 495
46.2001970083, 6, 490
1225.98012673, 6, 481
845.282060526, 6, 480
1540.73495909, 6, 478
247.284783515, 6, 477
249.929973873, 6, 473
805.347157955, 6, 469
1467.94923016, 6, 468
709.649331047, 6, 467
1118.89782159, 6, 464
925.975330063, 6, 461
627.052689608, 6, 458
1477.60418664, 6, 457
712.308097905, 6, 456
1030.91420184, 6, 452
716.4200419, 6, 447
30.3367140913, 6, 446
478.619909629, 6, 444
941.099654366, 6, 442
1785.75036413, 6, 436
1916.58957537, 6, 433
1352.25131648, 6, 426
1280.19729491, 6, 424
91.9507827176, 6, 423
983.026656975, 6, 420
816.812516399, 6, 419
110.903704602, 6, 417
1989.96658823, 6, 415
410.849514169, 6, 405
975.376884706, 6, 404
304.75689314, 6, 392
1358.97897842, 6, 391
1375.91353936, 6, 390
231.697318383, 6, 387
1692.86304144, 6, 386
266.14389914, 6, 384
